listingId,item_name,restaurant,food_category,item_description
4092,Sauteed Pomodoro Pasta w/ Garlic Bread,Pizza Hut,Entrees,Sauteed Pomodoro Pasta w/ Garlic Bread; Local Specialty; Individual Pasta
4093,Sauteed Sausage & Pepper Rustica w/ Garlic Bread,Pizza Hut,Entrees,Sauteed Sausage & Pepper Rustica w/ Garlic Bread; Individual Pasta
4094,Sauteed Spaghetti w/ Alfredo & Garlic Bread,Pizza Hut,Entrees,Sauteed Spaghetti w/ Alfredo & Garlic Bread; Individual Pasta
4095,Sauteed Spaghetti w/ Marinara & Garlic Bread,Pizza Hut,Entrees,Sauteed Spaghetti w/ Marinara & Garlic Bread; Individual Pasta
4096,Sauteed Spaghetti w/ Meat Sauce & Garlic Bread,Pizza Hut,Entrees,Sauteed Spaghetti w/ Meat Sauce & Garlic Bread; Individual Pasta
4097,Spaghetti & Meat Sauce w/ Garlic Bread,Pizza Hut,Entrees,Spaghetti & Meat Sauce w/ Garlic Bread; Individual Pasta
4098,Spaghetti w/ Marinara Sauce; Meatballs; Mushrooms & Garlic Bread,Pizza Hut,Entrees,Spaghetti w/ Marinara Sauce; Meatballs; Mushrooms & Garlic Bread; Individual Pasta
4099,Spaghetti w/ Marinara Sauce; Meatballs & Garlic Bread,Pizza Hut,Entrees,Spaghetti w/ Marinara Sauce; Meatballs & Garlic Bread; Individual Pasta
4100,Spaghetti w/ Marinara Sauce & Garlic Bread,Pizza Hut,Entrees,Spaghetti w/ Marinara Sauce & Garlic Bread; Individual Pasta
4101,Spaghetti w/ Meat Sauce; Meatballs; Mushrooms & Garlic Bread,Pizza Hut,Entrees,Spaghetti w/ Meat Sauce; Meatballs; Mushrooms & Garlic Bread; Individual Pasta
4102,Spaghetti w/ Meat Sauce; Meatballs & Garlic Bread,Pizza Hut,Entrees,Spaghetti w/ Meat Sauce; Meatballs & Garlic Bread; Individual Pasta
4103,Half Size Meatless Spaghetti w/ Garlic Bread,Pizza Hut,Entrees,Half Size Meatless Spaghetti w/ Garlic Bread; For Smaller Appetites
4104,Half Size Meatless Spaghetti w/ Meatballs & Garlic Bread,Pizza Hut,Entrees,Half Size Meatless Spaghetti w/ Meatballs & Garlic Bread; For Smaller Appetites
4105,Half Sice Spaghetti w/ Meat Sauce & Garlic Bread,Pizza Hut,Entrees,Half Sice Spaghetti w/ Meat Sauce & Garlic Bread; For Smaller Appetites
4106,Half Sice Spaghetti w/ Meat Sauce; Meatballs & Garlic Bread,Pizza Hut,Entrees,Half Sice Spaghetti w/ Meat Sauce; Meatballs & Garlic Bread; For Smaller Appetites
4107,Smaller Appetite Bone Out Garlic Parmesan Wings w/ Straight Cut Fries,Pizza Hut,Entrees,Smaller Appetite Bone Out Garlic Parmesan Wings w/ Straight Cut Fries; For Smaller Appetites
4108,Smaller Appetite Bone Out Naked Wings w/ Straight Cut Fries,Pizza Hut,Entrees,Smaller Appetite Bone Out Naked Wings w/ Straight Cut Fries; For Smaller Appetites
4109,Smaller Appetite Sauteed Spaghetti w/ Marinara & Garlic Bread,Pizza Hut,Entrees,Smaller Appetite Sauteed Spaghetti w/ Marinara & Garlic Bread; For Smaller Appetites
4110,Smaller Appetite Sauteed Spaghetti w/ Meat Sauce & Garlic Bread,Pizza Hut,Entrees,Smaller Appetite Sauteed Spaghetti w/ Meat Sauce & Garlic Bread; For Smaller Appetites
4111,Alfredo Pasta; Buffet (No Chicken),Pizza Hut,Entrees,Alfredo Pasta; Buffet (No Chicken); Pasta
4112,Cavatini Supreme; Whole Pan,Pizza Hut,Entrees,Cavatini Supreme; Whole Pan; Pasta
4113,Meaty Marinara; Buffet,Pizza Hut,Entrees,Meaty Marinara; Buffet; Pasta
4114,P'Zone Meaty w/ Marinara Sauce,Pizza Hut,Pizza,P'Zone Meaty w/ Marinara Sauce; Pepperoni; Ham; Beef; Pork; Italian Sausage; Cheese in Folded Pizza Crust; Toasted Parmesan; P'Zone
4115,P'Zone Pepperoni w/ Marinara Sauce,Pizza Hut,Pizza,P'Zone Pepperoni w/ Marinara Sauce; Pepperoni; Cheese in Folded Pizza Crust; Toasted Parmesan; P'Zone
4116,P'Zone Supreme w/ Marinara Sauce,Pizza Hut,Pizza,P'Zone Supreme w/ Marinara Sauce; P'Zone
4117,"Cheese; 18""",Pizza Hut,Pizza,"Cheese; 18""; Cheese; 18"""
4118,Cheese; Big New Yorker; Large Hand Tossed,Pizza Hut,Pizza,Cheese; Big New Yorker; Large Hand Tossed
4119,Cheese; Large Original Pan; Large Thin 'N Crispy,Pizza Hut,Pizza,Cheese; Large Original Pan; Large Thin 'N Crispy
4120,Cheese; Medium Hand Tossed,Pizza Hut,Pizza,Cheese; Medium Hand Tossed
4121,Cheese; Medium Original Pan; Medium Thin 'N Crispy,Pizza Hut,Pizza,Cheese; Medium Original Pan; Medium Thin 'N Crispy
4122,Cheese; Original Stuffed Crust; Rectangle,Pizza Hut,Pizza,Cheese; Original Stuffed Crust; Rectangle
4123,Cheese; Personal Pan; Small,Pizza Hut,Pizza,Cheese; Personal Pan; Small
4124,Small Express Hand Tossed Pizza; BBQ Chicken,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; BBQ Chicken; Small Express Hand Tossed Pizza
4125,Small Express Hand Tossed Pizza; Buffalo Chicken,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Buffalo Chicken; Small Express Hand Tossed Pizza
4126,Small Express Hand Tossed Pizza; Cheese,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Cheese; Small Express Hand Tossed Pizza
4127,Small Express Hand Tossed Pizza; Cheese & Jalapeno,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Cheese & Jalapeno; Small Express Hand Tossed Pizza
4128,Small Express Hand Tossed Pizza; Chicken Bacon Parmesan,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Chicken Bacon Parmesan; Small Express Hand Tossed Pizza
4129,Small Express Hand Tossed Pizza; Chicken Supreme,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Chicken Supreme; Small Express Hand Tossed Pizza
4130,Small Express Hand Tossed Pizza; Ham & Pepperoni,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Ham & Pepperoni; Small Express Hand Tossed Pizza
4131,Small Express Hand Tossed Pizza; Hawaiian,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Hawaiian; Small Express Hand Tossed Pizza
4132,Small Express Hand Tossed Pizza; Hawaiian Chicken,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Hawaiian Chicken; Small Express Hand Tossed Pizza
4133,Small Express Hand Tossed Pizza; Italian Sausage,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Italian Sausage; Small Express Hand Tossed Pizza
4134,Small Express Hand Tossed Pizza; Meat Eater,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Meat Eater; Small Express Hand Tossed Pizza
4135,Small Express Hand Tossed Pizza; Meat Lover's,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Meat Lover's; Small Express Hand Tossed Pizza
4136,Small Express Hand Tossed Pizza; Pepperoni,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Pepperoni; Small Express Hand Tossed Pizza
4137,Small Express Hand Tossed Pizza; Pepperoni Jalapeno,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Pepperoni Jalapeno; Small Express Hand Tossed Pizza
4138,Small Express Hand Tossed Pizza; Pepperoni Lover's,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Pepperoni Lover's; Small Express Hand Tossed Pizza
4139,Small Express Hand Tossed Pizza; Super Supreme,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Super Supreme; Small Express Hand Tossed Pizza
4140,Small Express Hand Tossed Pizza; Supreme,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Supreme; Small Express Hand Tossed Pizza
4141,Small Express Hand Tossed Pizza; Ultimate Cheese Lover's,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Ultimate Cheese Lover's; Small Express Hand Tossed Pizza
4142,Small Express Hand Tossed Pizza; Veggie Lover's,Pizza Hut,Pizza,Small Express Hand Tossed Pizza; Veggie Lover's; Small Express Hand Tossed Pizza
4143,Express Personal Pan Pizza; Bacon Cheeseburger,Pizza Hut,Pizza,Express Personal Pan Pizza; Bacon Cheeseburger; w/ Cheddar Cheese; Express Personal Pan Pizza
4144,Express Personal Pan Pizza; Beef,Pizza Hut,Pizza,Express Personal Pan Pizza; Beef; Express Personal Pan Pizza
4145,Express Personal Pan Pizza; Buffalo Chicken,Pizza Hut,Pizza,Express Personal Pan Pizza; Buffalo Chicken; Express Personal Pan Pizza
4146,Express Personal Pan Pizza; Cheese,Pizza Hut,Pizza,Express Personal Pan Pizza; Cheese; Express Personal Pan Pizza
4147,Express Personal Pan Pizza; Chicken Bacon Parmesan,Pizza Hut,Pizza,Express Personal Pan Pizza; Chicken Bacon Parmesan; Express Personal Pan Pizza
4148,Express Personal Pan Pizza; Chicken Supreme,Pizza Hut,Pizza,Express Personal Pan Pizza; Chicken Supreme; Express Personal Pan Pizza
4149,Express Personal Pan Pizza; Hawaiian,Pizza Hut,Pizza,Express Personal Pan Pizza; Hawaiian; Express Personal Pan Pizza
4150,Express Personal Pan Pizza; Hawaiian Chicken,Pizza Hut,Pizza,Express Personal Pan Pizza; Hawaiian Chicken; Express Personal Pan Pizza
4151,Express Personal Pan Pizza; Italian Sausage,Pizza Hut,Pizza,Express Personal Pan Pizza; Italian Sausage; Express Personal Pan Pizza
4152,Express Personal Pan Pizza; Italian Trio,Pizza Hut,Pizza,Express Personal Pan Pizza; Italian Trio; Express Personal Pan Pizza
4153,Express Personal Pan Pizza; Meat Lover's,Pizza Hut,Pizza,Express Personal Pan Pizza; Meat Lover's; Express Personal Pan Pizza
4154,Express Personal Pan Pizza; Pepperoni,Pizza Hut,Pizza,Express Personal Pan Pizza; Pepperoni; Express Personal Pan Pizza
4155,Express Personal Pan Pizza; Pepperoni Jalapeno,Pizza Hut,Pizza,Express Personal Pan Pizza; Pepperoni Jalapeno; Express Personal Pan Pizza
4156,Express Personal Pan Pizza; Pepperoni Lover's,Pizza Hut,Pizza,Express Personal Pan Pizza; Pepperoni Lover's; Express Personal Pan Pizza
4157,Express Personal Pan Pizza; Spicy BBQ Chicken,Pizza Hut,Pizza,Express Personal Pan Pizza; Spicy BBQ Chicken; Express Personal Pan Pizza
4158,Express Personal Pan Pizza; Super Supreme,Pizza Hut,Pizza,Express Personal Pan Pizza; Super Supreme; Express Personal Pan Pizza
4159,Express Personal Pan Pizza; Supreme,Pizza Hut,Pizza,Express Personal Pan Pizza; Supreme; Express Personal Pan Pizza
4160,Express Personal Pan Pizza; Ultimate Cheese Lover's,Pizza Hut,Pizza,Express Personal Pan Pizza; Ultimate Cheese Lover's; Express Personal Pan Pizza
4161,Express Personal Pan Pizza; Veggie Lover's,Pizza Hut,Pizza,Express Personal Pan Pizza; Veggie Lover's; Express Personal Pan Pizza
4162,Express Pasta Pounder Chicken Alfredo; Whole Pan,Pizza Hut,Entrees,Express Pasta Pounder Chicken Alfredo; Whole Pan; Express Pasta
4163,Express Pasta Pounder Meaty Marinara; Whole Pan,Pizza Hut,Entrees,Express Pasta Pounder Meaty Marinara; Whole Pan; Express Pasta
4164,Express Personal Pan Breakfast Pizza; Egg; Bacon & Cheese,Pizza Hut,Pizza,Express Personal Pan Breakfast Pizza; Egg; Bacon & Cheese; Express Breakfast
4165,Express Personal Pan Breakfast Pizza; Egg; Sausage; Bacon & Cheese,Pizza Hut,Pizza,Express Personal Pan Breakfast Pizza; Egg; Sausage; Bacon & Cheese; Express Breakfast
4166,Heart Shape Pizza; Backyard BBQ Chicken,Pizza Hut,Pizza,Heart Shape Pizza; Backyard BBQ Chicken; Heart Shape Pizza
4167,Heart Shape Pizza; Buffalo Chicken,Pizza Hut,Pizza,Heart Shape Pizza; Buffalo Chicken; Heart Shape Pizza
4168,Heart Shape Pizza; Cheese,Pizza Hut,Pizza,Heart Shape Pizza; Cheese; Heart Shape Pizza
4169,Heart Shape Pizza; Chicken Bacon Parmesan,Pizza Hut,Pizza,Heart Shape Pizza; Chicken Bacon Parmesan; Heart Shape Pizza
4170,Heart Shape Pizza; Hawaiian Chicken,Pizza Hut,Pizza,Heart Shape Pizza; Hawaiian Chicken; Heart Shape Pizza
4171,Heart Shape Pizza; Meat Lover's,Pizza Hut,Pizza,Heart Shape Pizza; Meat Lover's; Heart Shape Pizza
4172,Heart Shape Pizza; Pepperoni,Pizza Hut,Pizza,Heart Shape Pizza; Pepperoni; Heart Shape Pizza
4173,Heart Shape Pizza; Pepperoni Lover's,Pizza Hut,Pizza,Heart Shape Pizza; Pepperoni Lover's; Heart Shape Pizza
4174,Heart Shape Pizza; Supreme,Pizza Hut,Pizza,Heart Shape Pizza; Supreme; Heart Shape Pizza
4175,Heart Shape Pizza; Ultimate Cheese Lover's,Pizza Hut,Pizza,Heart Shape Pizza; Ultimate Cheese Lover's; Heart Shape Pizza
4176,Heart Shape Pizza; Veggie Lover's,Pizza Hut,Pizza,Heart Shape Pizza; Veggie Lover's; Heart Shape Pizza
4177,Heart Shape Crust,Pizza Hut,Pizza,Heart Shape Crust; Crust; Heart Shape Pizza
4178,Hawaiian Luau; Medium Thin 'n Crispy Slice,Pizza Hut,Pizza,Hawaiian Luau; Medium Thin 'n Crispy Slice; Regional; Medium Thin 'n Crispy Slices
4179,Cheese; Small Hand Tossed Slice,Pizza Hut,Pizza,Cheese; Small Hand Tossed Slice; Small Hand Tossed Slices
4180,Express Personal Pan Breakfast Pizza; Egg; Cheese & Veggies,Pizza Hut,Pizza,Express Personal Pan Breakfast Pizza; Egg; Cheese & Veggies; Express Breakfast
4181,Express Personal Pan Breakfast Pizza; Bacon; Egg & Sausage,Pizza Hut,Pizza,Express Personal Pan Breakfast Pizza; Bacon; Egg & Sausage; Express Breakfast
4182,Express Small Hand Tossed Breakfast Pizza; Egg; Cheese & Veggies,Pizza Hut,Pizza,Express Small Hand Tossed Breakfast Pizza; Egg; Cheese & Veggies; Express Breakfast
4183,Express Small Hand Tossed Breakfast Pizza; Bacon; Egg & Sausage,Pizza Hut,Pizza,Express Small Hand Tossed Breakfast Pizza; Bacon; Egg & Sausage; Express Breakfast
4184,Detroit Double Cheesy Pizza Slice,Pizza Hut,Pizza,Detroit Double Cheesy Pizza Slice; Detroit Style Pizza (limited Time)
4185,Detroit Double Pepperoni Pizza Slice,Pizza Hut,Pizza,Detroit Double Pepperoni Pizza Slice; Detroit Style Pizza (limited Time)
4186,Detroit Meaty Pizza Slice,Pizza Hut,Pizza,Detroit Meaty Pizza Slice; Detroit Style Pizza (limited Time)
4187,Detroit Supremo Pizza Slice,Pizza Hut,Pizza,Detroit Supremo Pizza Slice; Detroit Style Pizza (limited Time)
4188,Beyond Meat Pepperoni; Medium Original Pan Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Medium Original Pan Slice; Medium Original Pan Slices
4189,Beyond Meat Pepperoni; Medium Hand Tossed Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Medium Hand Tossed Slice; Medium Hand Tossed Slices
4190,Beyond Meat Pepperoni; Medium Thin 'n Crispy Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Medium Thin 'n Crispy Slice; Medium Thin 'n Crispy Slices
4191,Beyond Meat Pepperoni; Large Original Pan Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Large Original Pan Slice; Large Original Pan Slices
4192,Beyond Meat Pepperoni; Large Hand Tossed Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Large Hand Tossed Slice; Large Hand Tossed Slices
4193,Beyond Meat Pepperoni; Large Thin 'n Crispy Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Large Thin 'n Crispy Slice; Large Thin 'n Crispy Slices
4194,Beyond Meat Pepperoni; Large Original Stuffed Crust Slice,Pizza Hut,Pizza,Beyond Meat Pepperoni; Large Original Stuffed Crust Slice; Large Original Stuffed Crust Slices
4195,Express Personal Pan Breakfast Pizza; Bacon; Egg & Veggies,Pizza Hut,Pizza,Express Personal Pan Breakfast Pizza; Bacon; Egg & Veggies; Express Breakfast
4196,Express Personal Pan Breakfast Pizza; Sausage; Egg & Veggies,Pizza Hut,Pizza,Express Personal Pan Breakfast Pizza; Sausage; Egg & Veggies; Express Breakfast
4197,Express Small Hand Tossed Breakfast Pizza; Bacon; Egg & Veggies,Pizza Hut,Pizza,Express Small Hand Tossed Breakfast Pizza; Bacon; Egg & Veggies; Express Breakfast
4198,Express Small Hand Tossed Breakfast Pizza; Sausage; Egg & Veggies,Pizza Hut,Pizza,Express Small Hand Tossed Breakfast Pizza; Sausage; Egg & Veggies; Express Breakfast
4199,6 Nuggets,Popeyes,Entrees,6 Nuggets; Handcrafted Tenders & Nuggets
4200,10 Chicken Livers,Popeyes,Entrees,10 Chicken Livers; Not Available At All Locations; Additional Menu Items
4201,Handcrafted Nuggets,Popeyes,Entrees,Handcrafted Nuggets; Kids Meals; Kids
4202,Macaroni & Cheese; Large,Popeyes,Entrees,Macaroni & Cheese; Large; Signature Sides; Not Available At All Locations
4203,Macaroni & Cheese; Regular,Popeyes,Entrees,Macaroni & Cheese; Regular; Signature Sides; Not Available At All Locations
4204,Grits,Popeyes,Entrees,Grits; Breakfast
4205,3 Handcrafted Tenders; Blackened,Popeyes,Entrees,3 Handcrafted Tenders; Blackened; Handcrafted Tenders & Nuggets; 200 Calories or Under; Live Well; also called Blackened Tenders; Choice of Adding: Cole Slaw; Cajun Fries; Mashed Potatoes; Red Beans & Rice; Green Beans; Biscuits; Cajun Rice; Corn On The Cob; Macaroni & Cheese; Jambalaya & Onion Rings
4206,3 Cajun Fish Filets,Popeyes,Entrees,3 Cajun Fish Filets; Seafood; Not Available At All Locations
4207,Chicken Tender Meal; Kids,Popeyes,Entrees,Chicken Tender Meal w/ 1 Mild Tender; Family & Kids Meals; Kids Meals; Kids; Choice of Adding: Dipping Sauce; Regular Side & Small Drink
4208,Chicken Leg Meal; Kids,Popeyes,Entrees,Chicken Leg Meal w/ 1 Mild Chicken Leg; Family & Kids Meals; Kids Meals; Kids; Choice of Adding: Dipping Sauce; Regular Side & Small Drink
4209,3 Handcrafted Tenders,Popeyes,Entrees,3 Handcrafted Tenders; Handcrafted Tenders & Nuggets; 350 Calories or Under; Live Well; Choice of: Spicy or Mild; Choice of Adding: Cole Slaw; Cajun Fries; Mashed Potatoes; Red Beans & Rice; Green Beans; Biscuits; Cajun Rice; Corn On The Cob; Macaroni & Cheese; Jambalaya & Onion Rings
4210,5 Handcrafted Tenders,Popeyes,Entrees,5 Handcrafted Tenders; Handcrafted Tenders & Nuggets; Choice of: Spicy or Mild; Choice of Adding: Cole Slaw; Cajun Fries; Mashed Potatoes; Red Beans & Rice; Green Beans; Biscuits; Cajun Rice; Corn On The Cob; Macaroni & Cheese; Jambalaya & Onion Rings
4211,5 Handcrafted Tenders; Blackened,Popeyes,Entrees,5 Handcrafted Tenders; Blackened; Handcrafted Tenders & Nuggets; Choice of Adding: Cole Slaw; Cajun Fries; Mashed Potatoes; Red Beans & Rice; Green Beans; Biscuits; Cajun Rice; Corn On The Cob; Macaroni & Cheese; Jambalaya & Onion Rings
4212,9 Handcrafted Nuggets,Popeyes,Entrees,9 Handcrafted Nuggets; Handcrafted Tenders & Nuggets
4213,Bonafide Chicken Breast,Popeyes,Entrees,Bonafide Chicken Breast; Bonafide Chicken; Choice of Adding: Sides & Biscuit; Choice of: Spicy or Mild; Choice of Adding: Side & Biscuit
4214,Bonafide Chicken Leg,Popeyes,Entrees,Bonafide Chicken Leg; Bonafide Chicken; Choice of Adding: Sides & Biscuit; Choice of: Spicy or Mild; Choice of Adding: Side & Biscuit
4215,Bonafide Chicken Thigh,Popeyes,Entrees,Bonafide Chicken Thigh; Bonafide Chicken; Choice of Adding: Sides & Biscuit; Choice of: Spicy or Mild; Choice of Adding: Side & Biscuit
4216,Bonafide Chicken Wing,Popeyes,Entrees,Bonafide Chicken Wing; Bonafide Chicken; Choice of Adding: Sides & Biscuit; Choice of: Spicy or Mild; Choice of Adding: Side & Biscuit
4217,Catfish Filet*,Popeyes,Entrees,Catfish Filet*; Seafood
4218,Regular Chili Cheese Dog,Portillo's,Entrees,Regular Chili Cheese Dog; Hot Dog w/ American Cheese; Chili; Chopped Onions; Hot Dogs & Chili
4219,Jumbo Chili Cheese Dog,Portillo's,Entrees,Jumbo Chili Cheese Dog; Chili; Cheese; Raw Onions; Hot Dogs & Chili
4220,Regular Hot Dog,Portillo's,Entrees,Regular Hot Dog; Mustard; Relish; Celery Salt; Chopped Onions; Sliced Red Tomatoes; Kosher Pickle; Sport Peppers on Steamed Poppy Seed Bun; Hot Dogs & Chili
4221,Jumbo Hot Dog,Portillo's,Entrees,Jumbo Hot Dog; Mustard; Relish; Celery Salt; Chopped Onions; Sliced Red Tomatoes; Kosher Pickle; Sport Peppers on Steamed Poppy Seed Bun; Hot Dogs & Chili
4222,Maxwell Street Polish,Portillo's,Entrees,Maxwell Street Polish; Hot Dogs; Hot Dog w/ Everything
4223,Single Bacon Burger,Portillo's,Burgers,Single Bacon Burger; 1/3lb; Thick Cuts of Bacon; Cheese; Mayo; Lettuce; Tomato Slice on Old Fashioned Style Bun; Char-Broiled Burgers
4224,Double Bacon Burger,Portillo's,Burgers,Double Bacon Burger; 2/3lb; Thick Cuts of Bacon; Cheese; Mayo; Lettuce; Tomato Slice on Old Fashioned Style Bun; Char-Broiled Burgers
4225,Single Hamburger,Portillo's,Burgers,Single Hamburger; 1/3lb; Mayo; Lettuce; Tomato Slice; Sliced Red Onion; Pickles; Ketchup on Old Fashioned Style Bun; Char-Broiled Burgers
4226,Double Hamburger,Portillo's,Burgers,Double Hamburger; 2/3lb; Mayo; Lettuce; Tomato Slice; Sliced Red Onion; Pickles; Ketchup on Old Fashioned Style Bun; Char-Broiled Burgers
4227,Chicken Tenders; 4 Piece,Portillo's,Entrees,Chicken Tenders; 4 Piece; Deep Fried; Chicken; Sides
4228,Chicken Tenders; 6 Piece,Portillo's,Entrees,Chicken Tenders; 6 Piece; Side Orders
4229,Tamale,Portillo's,Entrees,Tamale; Cornmeal; Ground Beef; Garlic; 7 Secret Spices; Sides
4230,Combo Beef & Char-Grilled Italian Sausage,Portillo's,Entrees,Combo Beef & Char-Grilled Italian Sausage; Italian Pork Sausage; Italian Beef on Turano French Bread; Beef & Sausage Sandwiches
4231,Chicago Combo Bowl,Portillo's,Entrees,Chicago Combo Bowl; Portillo's Bowls; Italian Beef Sandwich
4232,Classic Beef Bowl,Portillo's,Entrees,Classic Beef Bowl; Portillo's Bowls; Italian Beef Sandwich
4233,Italiano Bowl,Portillo's,Entrees,Italiano Bowl; Portillo's Bowls; Italian Beef Sandwich
4234,Mac & Cheese; Bowl,Potbelly's Sandwich Works,Entrees,Mac & Cheese; Bowl o Mac; 3 Cheese; Craft Your Own Mac & Cheese; Mac & Soups; Choice of Adding: 2 Toppings: Bacon; Chili; Potbelly Hot Peppers; Mushrooms or Roasted Red Peppers
4235,Mac & Cheese; Cup,Potbelly's Sandwich Works,Entrees,Mac & Cheese; Cup o Mac; 3 Cheese; Craft Your Own Mac & Cheese; Mac & Soups; Choice of Adding: 2 Toppings: Bacon; Chili; Potbelly Hot Peppers; Mushrooms or Roasted Red Peppers
4236,Mac & Cheese; Side,Potbelly's Sandwich Works,Entrees,Mac & Cheese; Side o Mac; 3 Cheese; Craft Your Own Mac & Cheese; Mac & Soups; Choice of Adding: 2 Toppings: Bacon; Chili; Potbelly Hot Peppers; Mushrooms or Roasted Red Peppers
4237,Macaroni Salad,Potbelly's Sandwich Works,Entrees,Macaroni Salad; Sides; Soups & Sides; Sides & Chips
4238,Steel Cut Oatmeal & Brown Sugar; Bowl,Potbelly's Sandwich Works,Entrees,Steel Cut Oatmeal & Brown Sugar; Bowl; Bowl o Oatmeal; Craft Your Own Oatmeal; Breakfast; Choice of 2 Toppings
4239,Steel Cut Oatmeal & Brown Sugar; Cup,Potbelly's Sandwich Works,Entrees,Steel Cut Oatmeal & Brown Sugar; Cup; Cup o Oatmeal; Craft Your Own Oatmeal; Breakfast; Choice of 2 Toppings
